site,file_name,buf_crop_1992,buf_crop_2005,buf_past_1993,buf_past_2009,buf_HFP_1993,buf_HFP_2009,temp
46000071,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.15
46000214,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.75
46000246,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.65
46000260,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.75
46000313,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.55
46000390,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.25
46000435,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.55
46000435,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.55
46000469,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.75
46000479,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.85
46000479,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.85
46000649,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.95
46000683,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.45
47000001,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
47000063,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
47000063,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
47000088,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000088,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000088,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000088,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000088,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000088,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000088,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000088,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000088,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000088,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000088,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000089,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000089,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000089,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000092,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
47000092,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
47000092,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
47000094,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.45
47000095,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
47000095,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
47000097,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
47000101,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000101,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000101,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
47000102,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
47000102,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
47000104,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
47000104,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
47000465,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
47000468,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
47000502,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.45
47000581,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
47000686,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.45
47000687,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.45
47000700,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
48000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
48000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
48000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
48000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
48000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
48000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
48000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
48000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
48000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
48000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
48000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
48000007,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.25
48000007,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.25
48000010,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.35
48000010,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.35
48000011,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.15
48000011,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.15
48000041,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.25
48000041,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.25
48000056,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.15
48000056,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.15
48000056,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.15
48000057,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.15
48000057,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.15
48000186,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.15
48000194,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.25
49000055,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
49000055,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
49000061,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
49000061,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
49000132,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
49000146,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.05
50000045,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000045,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000051,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
50000056,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
50000056,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
50000057,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
50000057,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
50000058,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000058,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000058,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000058,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000058,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000058,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000058,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000058,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000058,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000058,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000058,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000144,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
50000156,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
50000156,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
50000156,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
50000156,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
50000156,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
50000329,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
50000414,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
51000002,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000002,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000002,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000002,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000006,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000018,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
51000018,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
51000024,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000024,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000024,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000043,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.95
51000066,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.45
51000067,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
51000068,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.05
51000073,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.85
51000074,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
51000077,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
51000077,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
51000077,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
51000085,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000087,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
51000087,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
51000216,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000216,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000216,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
51000250,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
51000250,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
51000250,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
51000250,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
51000250,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
51000250,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
51000250,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
51000250,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
51000250,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
51000250,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
51000364,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.75
51000427,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.95
51000427,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.95
51000431,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.05
51000438,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
51000438,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
51000563,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
51000625,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-6.05
52000022,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
52000022,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
52000025,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
52000025,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
52000029,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
52000029,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
52000029,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
52000029,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
52000033,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.45
52000033,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.45
52000039,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
52000064,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
52000064,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
52000064,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
52000068,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
52000068,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
52000068,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
52000091,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
52000091,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
52000091,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
52000199,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
52000199,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
52000199,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
52000203,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
52000205,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
52000205,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
52000216,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
52000224,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
52000224,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
52000392,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
52000392,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
52000392,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
52000507,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
52000530,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
52000575,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
52000741,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
52000741,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
53000011,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
53000011,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
53000011,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
53000011,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
53000028,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
53000028,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
53000094,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
53000095,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
53000095,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
53000095,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
53000095,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
53000096,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
53000096,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
53000102,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
53000135,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
53000135,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
53000135,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
53000253,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
53000253,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
53000253,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
54000002,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.65
54000002,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.65
55000016,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
55000016,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
55000037,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.45
55000037,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.45
55000039,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
55000039,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
55000040,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.45
55000040,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.45
55000043,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
55000046,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
55000046,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.55
55000051,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
55000051,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
55000051,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
55000051,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
55000051,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
55000051,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
55000051,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
55000051,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
55000051,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
55000051,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
55000052,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
55000052,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
55000193,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.45
55000211,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
55000236,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.35
55000259,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.65
56000002,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
56000002,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
56000002,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
56000003,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
56000005,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
56000019,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
56000020,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
56000021,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
56000021,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.25
56000022,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
56000022,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
56000023,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
56000023,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.15
56000029,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
56000029,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-5.05
56000122,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
56000190,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
57000044,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.65
57000044,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.65
57000046,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
57000046,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
57000046,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
57000047,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000047,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000050,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000050,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000050,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000050,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000050,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000050,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000080,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
57000121,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.35
57000121,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.35
57000121,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.35
57000121,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.35
57000125,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.55
57000125,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.55
57000126,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.15
57000126,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.15
57000127,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.45
57000133,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.45
57000133,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.45
57000136,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.55
57000137,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.65
57000137,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.65
57000139,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.55
57000139,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.55
57000140,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
57000140,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
57000141,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.35
57000142,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000144,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
57000144,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
57000145,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000145,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000145,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000147,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.15
57000147,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.15
57000147,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.15
57000147,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.15
57000147,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.15
57000147,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.15
57000147,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.15
57000147,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.15
57000147,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.15
57000149,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.35
57000175,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000175,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.75
57000176,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.35
57000176,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.35
57000177,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.85
57000180,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000180,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000180,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000182,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000183,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.55
57000184,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000184,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000185,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000185,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000185,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000186,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.45
57000186,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.45
57000187,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000187,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000187,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000187,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000187,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000187,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000258,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.55
57000370,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.05
57000394,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.45
57000439,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.25
57000462,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.65
57000480,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.95
57000518,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.65
57000558,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.55
57000559,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.55
57000669,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.45
57000669,DK fish monitoring.xlsx,NA,NA,NA,NA,NA,NA,-4.45
